image_id,category,method,candidate,x,y,right,bottom,native_x,native_y,native_right,native_bottom
1231df93803c72ad88984451,capsules,grid8,4,0,320,128,448,0,625,375,875
1231df93803c72ad88984451,capsules,grid8,5,128,320,256,448,375,625,750,875
1231df93803c72ad88984451,capsules,grid8,6,256,320,384,448,750,625,1125,875
1231df93803c72ad88984451,capsules,grid8,7,384,320,512,448,1125,625,1500,875
1231df93803c72ad88984451,capsules,mixed8,0,178,26,306,154,521,50,897,301
1231df93803c72ad88984451,capsules,mixed8,1,384,136,512,264,1125,265,1500,516
1231df93803c72ad88984451,capsules,mixed8,2,342,23,470,151,1001,44,1377,295
1231df93803c72ad88984451,capsules,mixed8,3,164,266,292,394,480,519,856,770
1231df93803c72ad88984451,capsules,mixed8,4,64,64,192,192,187,125,563,375
1231df93803c72ad88984451,capsules,mixed8,5,320,64,448,192,937,125,1313,375
1231df93803c72ad88984451,capsules,mixed8,6,64,320,192,448,187,625,563,875
1231df93803c72ad88984451,capsules,mixed8,7,320,320,448,448,937,625,1313,875
126ea6ab4ad2ded6c054b50d,capsules,top8,0,186,198,314,326,544,386,920,637
126ea6ab4ad2ded6c054b50d,capsules,top8,1,131,50,259,178,383,97,759,348
126ea6ab4ad2ded6c054b50d,capsules,top8,2,373,186,501,314,1092,363,1468,614
126ea6ab4ad2ded6c054b50d,capsules,top8,3,369,268,497,396,1081,523,1457,774
126ea6ab4ad2ded6c054b50d,capsules,top8,4,196,69,324,197,574,134,950,385
126ea6ab4ad2ded6c054b50d,capsules,top8,5,371,121,499,249,1086,236,1462,487
126ea6ab4ad2ded6c054b50d,capsules,top8,6,0,81,128,209,0,158,375,409
126ea6ab4ad2ded6c054b50d,capsules,top8,7,93,275,221,403,272,537,648,788
126ea6ab4ad2ded6c054b50d,capsules,grid8,0,0,64,128,192,0,125,375,375
126ea6ab4ad2ded6c054b50d,capsules,grid8,1,128,64,256,192,375,125,750,375
126ea6ab4ad2ded6c054b50d,capsules,grid8,2,256,64,384,192,750,125,1125,375
126ea6ab4ad2ded6c054b50d,capsules,grid8,3,384,64,512,192,1125,125,1500,375
126ea6ab4ad2ded6c054b50d,capsules,grid8,4,0,320,128,448,0,625,375,875
126ea6ab4ad2ded6c054b50d,capsules,grid8,5,128,320,256,448,375,625,750,875
126ea6ab4ad2ded6c054b50d,capsules,grid8,6,256,320,384,448,750,625,1125,875
126ea6ab4ad2ded6c054b50d,capsules,grid8,7,384,320,512,448,1125,625,1500,875
126ea6ab4ad2ded6c054b50d,capsules,mixed8,0,186,198,314,326,544,386,920,637
126ea6ab4ad2ded6c054b50d,capsules,mixed8,1,131,50,259,178,383,97,759,348
126ea6ab4ad2ded6c054b50d,capsules,mixed8,2,373,186,501,314,1092,363,1468,614
126ea6ab4ad2ded6c054b50d,capsules,mixed8,3,369,268,497,396,1081,523,1457,774
126ea6ab4ad2ded6c054b50d,capsules,mixed8,4,64,64,192,192,187,125,563,375
126ea6ab4ad2ded6c054b50d,capsules,mixed8,5,320,64,448,192,937,125,1313,375
126ea6ab4ad2ded6c054b50d,capsules,mixed8,6,64,320,192,448,187,625,563,875
126ea6ab4ad2ded6c054b50d,capsules,mixed8,7,320,320,448,448,937,625,1313,875
19ac65f02264b423eb5c985f,capsules,top8,0,229,167,357,295,670,326,1046,577
19ac65f02264b423eb5c985f,capsules,top8,1,18,0,146,128,52,0,428,250
19ac65f02264b423eb5c985f,capsules,top8,2,197,341,325,469,577,666,953,917
19ac65f02264b423eb5c985f,capsules,top8,3,123,133,251,261,360,259,736,510
19ac65f02264b423eb5c985f,capsules,top8,4,227,261,355,389,665,509,1041,760
19ac65f02264b423eb5c985f,capsules,top8,5,268,340,396,468,785,664,1161,915
19ac65f02264b423eb5c985f,capsules,top8,6,370,7,498,135,1083,13,1459,264
19ac65f02264b423eb5c985f,capsules,top8,7,318,208,446,336,931,406,1307,657
19ac65f02264b423eb5c985f,capsules,grid8,0,0,64,128,192,0,125,375,375
19ac65f02264b423eb5c985f,capsules,grid8,1,128,64,256,192,375,125,750,375
19ac65f02264b423eb5c985f,capsules,grid8,2,256,64,384,192,750,125,1125,375
19ac65f02264b423eb5c985f,capsules,grid8,3,384,64,512,192,1125,125,1500,375
19ac65f02264b423eb5c985f,capsules,grid8,4,0,320,128,448,0,625,375,875
19ac65f02264b423eb5c985f,capsules,grid8,5,128,320,256,448,375,625,750,875
19ac65f02264b423eb5c985f,capsules,grid8,6,256,320,384,448,750,625,1125,875
19ac65f02264b423eb5c985f,capsules,grid8,7,384,320,512,448,1125,625,1500,875
19ac65f02264b423eb5c985f,capsules,mixed8,0,229,167,357,295,670,326,1046,577
19ac65f02264b423eb5c985f,capsules,mixed8,1,18,0,146,128,52,0,428,250
19ac65f02264b423eb5c985f,capsules,mixed8,2,197,341,325,469,577,666,953,917
19ac65f02264b423eb5c985f,capsules,mixed8,3,123,133,251,261,360,259,736,510
19ac65f02264b423eb5c985f,capsules,mixed8,4,64,64,192,192,187,125,563,375
19ac65f02264b423eb5c985f,capsules,mixed8,5,320,64,448,192,937,125,1313,375
19ac65f02264b423eb5c985f,capsules,mixed8,6,64,320,192,448,187,625,563,875
19ac65f02264b423eb5c985f,capsules,mixed8,7,320,320,448,448,937,625,1313,875
1a194723ee0217fa9e1c4eec,capsules,top8,0,247,153,375,281,723,298,1099,549
1a194723ee0217fa9e1c4eec,capsules,top8,1,261,327,389,455,764,638,1140,889
1a194723ee0217fa9e1c4eec,capsules,top8,2,51,384,179,512,149,750,525,1000
1a194723ee0217fa9e1c4eec,capsules,top8,3,140,361,268,489,410,705,786,956
1a194723ee0217fa9e1c4eec,capsules,top8,4,331,344,459,472,969,671,1345,922
1a194723ee0217fa9e1c4eec,capsules,top8,5,84,118,212,246,246,230,622,481
1a194723ee0217fa9e1c4eec,capsules,top8,6,231,237,359,365,676,462,1052,713
1a194723ee0217fa9e1c4eec,capsules,top8,7,182,92,310,220,533,179,909,430
1a194723ee0217fa9e1c4eec,capsules,grid8,0,0,64,128,192,0,125,375,375
1a194723ee0217fa9e1c4eec,capsules,grid8,1,128,64,256,192,375,125,750,375
1a194723ee0217fa9e1c4eec,capsules,grid8,2,256,64,384,192,750,125,1125,375
1a194723ee0217fa9e1c4eec,capsules,grid8,3,384,64,512,192,1125,125,1500,375
1a194723ee0217fa9e1c4eec,capsules,grid8,4,0,320,128,448,0,625,375,875
1a194723ee0217fa9e1c4eec,capsules,grid8,5,128,320,256,448,375,625,750,875
1a194723ee0217fa9e1c4eec,capsules,grid8,6,256,320,384,448,750,625,1125,875
1a194723ee0217fa9e1c4eec,capsules,grid8,7,384,320,512,448,1125,625,1500,875
1a194723ee0217fa9e1c4eec,capsules,mixed8,0,247,153,375,281,723,298,1099,549
1a194723ee0217fa9e1c4eec,capsules,mixed8,1,261,327,389,455,764,638,1140,889
1a194723ee0217fa9e1c4eec,capsules,mixed8,2,51,384,179,512,149,750,525,1000
1a194723ee0217fa9e1c4eec,capsules,mixed8,3,140,361,268,489,410,705,786,956
1a194723ee0217fa9e1c4eec,capsules,mixed8,4,64,64,192,192,187,125,563,375
1a194723ee0217fa9e1c4eec,capsules,mixed8,5,320,64,448,192,937,125,1313,375
1a194723ee0217fa9e1c4eec,capsules,mixed8,6,64,320,192,448,187,625,563,875
1a194723ee0217fa9e1c4eec,capsules,mixed8,7,320,320,448,448,937,625,1313,875
1aea693e1f4615c67d9117cd,capsules,top8,0,265,201,393,329,776,392,1152,643
1aea693e1f4615c67d9117cd,capsules,top8,1,109,384,237,512,319,750,695,1000
1aea693e1f4615c67d9117cd,capsules,top8,2,330,209,458,337,966,408,1342,659
1aea693e1f4615c67d9117cd,capsules,top8,3,37,342,165,470,108,667,484,918
1aea693e1f4615c67d9117cd,capsules,top8,4,338,57,466,185,990,111,1366,362
1aea693e1f4615c67d9117cd,capsules,top8,5,273,10,401,138,799,19,1175,270
1aea693e1f4615c67d9117cd,capsules,top8,6,179,200,307,328,524,390,900,641
1aea693e1f4615c67d9117cd,capsules,top8,7,176,59,304,187,515,115,891,366
1aea693e1f4615c67d9117cd,capsules,grid8,0,0,64,128,192,0,125,375,375
1aea693e1f4615c67d9117cd,capsules,grid8,1,128,64,256,192,375,125,750,375
1aea693e1f4615c67d9117cd,capsules,grid8,2,256,64,384,192,750,125,1125,375
1aea693e1f4615c67d9117cd,capsules,grid8,3,384,64,512,192,1125,125,1500,375
1aea693e1f4615c67d9117cd,capsules,grid8,4,0,320,128,448,0,625,375,875
1aea693e1f4615c67d9117cd,capsules,grid8,5,128,320,256,448,375,625,750,875
1aea693e1f4615c67d9117cd,capsules,grid8,6,256,320,384,448,750,625,1125,875
1aea693e1f4615c67d9117cd,capsules,grid8,7,384,320,512,448,1125,625,1500,875
1aea693e1f4615c67d9117cd,capsules,mixed8,0,265,201,393,329,776,392,1152,643
1aea693e1f4615c67d9117cd,capsules,mixed8,1,109,384,237,512,319,750,695,1000
1aea693e1f4615c67d9117cd,capsules,mixed8,2,330,209,458,337,966,408,1342,659
1aea693e1f4615c67d9117cd,capsules,mixed8,3,37,342,165,470,108,667,484,918
1aea693e1f4615c67d9117cd,capsules,mixed8,4,64,64,192,192,187,125,563,375
1aea693e1f4615c67d9117cd,capsules,mixed8,5,320,64,448,192,937,125,1313,375
1aea693e1f4615c67d9117cd,capsules,mixed8,6,64,320,192,448,187,625,563,875
1aea693e1f4615c67d9117cd,capsules,mixed8,7,320,320,448,448,937,625,1313,875
1bfcf025d1a0e6201d1bcbfe,capsules,top8,0,58,82,186,210,169,160,545,411
1bfcf025d1a0e6201d1bcbfe,capsules,top8,1,334,108,462,236,978,210,1354,461
1bfcf025d1a0e6201d1bcbfe,capsules,top8,2,206,34,334,162,603,66,979,317
1bfcf025d1a0e6201d1bcbfe,capsules,top8,3,125,357,253,485,366,697,742,948
1bfcf025d1a0e6201d1bcbfe,capsules,top8,4,260,193,388,321,761,376,1137,627
1bfcf025d1a0e6201d1bcbfe,capsules,top8,5,13,255,141,383,38,498,414,749
1bfcf025d1a0e6201d1bcbfe,capsules,top8,6,363,295,491,423,1063,576,1439,827
1bfcf025d1a0e6201d1bcbfe,capsules,top8,7,243,287,371,415,711,560,1087,811
1bfcf025d1a0e6201d1bcbfe,capsules,grid8,0,0,64,128,192,0,125,375,375
1bfcf025d1a0e6201d1bcbfe,capsules,grid8,1,128,64,256,192,375,125,750,375
1bfcf025d1a0e6201d1bcbfe,capsules,grid8,2,256,64,384,192,750,125,1125,375
1bfcf025d1a0e6201d1bcbfe,capsules,grid8,3,384,64,512,192,1125,125,1500,375
1bfcf025d1a0e6201d1bcbfe,capsules,grid8,4,0,320,128,448,0,625,375,875
1bfcf025d1a0e6201d1bcbfe,capsules,grid8,5,128,320,256,448,375,625,750,875
1bfcf025d1a0e6201d1bcbfe,capsules,grid8,6,256,320,384,448,750,625,1125,875
1bfcf025d1a0e6201d1bcbfe,capsules,grid8,7,384,320,512,448,1125,625,1500,875
1bfcf025d1a0e6201d1bcbfe,capsules,mixed8,0,58,82,186,210,169,160,545,411
1bfcf025d1a0e6201d1bcbfe,capsules,mixed8,1,334,108,462,236,978,210,1354,461
1bfcf025d1a0e6201d1bcbfe,capsules,mixed8,2,206,34,334,162,603,66,979,317
1bfcf025d1a0e6201d1bcbfe,capsules,mixed8,3,125,357,253,485,366,697,742,948
1bfcf025d1a0e6201d1bcbfe,capsules,mixed8,4,320,64,448,192,937,125,1313,375
1bfcf025d1a0e6201d1bcbfe,capsules,mixed8,5,64,320,192,448,187,625,563,875
1bfcf025d1a0e6201d1bcbfe,capsules,mixed8,6,320,320,448,448,937,625,1313,875
1bfcf025d1a0e6201d1bcbfe,capsules,mixed8,7,0,0,128,128,0,0,375,250
1e834e3ec0a0f99cc61db643,capsules,top8,0,64,61,192,189,187,119,563,370
1e834e3ec0a0f99cc61db643,capsules,top8,1,55,126,183,254,161,246,537,497
1e834e3ec0a0f99cc61db643,capsules,top8,2,384,36,512,164,1125,70,1500,321
1e834e3ec0a0f99cc61db643,capsules,top8,3,318,68,446,196,931,132,1307,383
1e834e3ec0a0f99cc61db643,capsules,top8,4,65,352,193,480,190,687,566,938
1e834e3ec0a0f99cc61db643,capsules,top8,5,372,353,500,481,1089,689,1465,940
1e834e3ec0a0f99cc61db643,capsules,top8,6,384,242,512,370,1125,472,1500,723
1e834e3ec0a0f99cc61db643,capsules,top8,7,317,133,445,261,928,259,1304,510
1e834e3ec0a0f99cc61db643,capsules,grid8,0,0,64,128,192,0,125,375,375
1e834e3ec0a0f99cc61db643,capsules,grid8,1,128,64,256,192,375,125,750,375
1e834e3ec0a0f99cc61db643,capsules,grid8,2,256,64,384,192,750,125,1125,375
1e834e3ec0a0f99cc61db643,capsules,grid8,3,384,64,512,192,1125,125,1500,375
1e834e3ec0a0f99cc61db643,capsules,grid8,4,0,320,128,448,0,625,375,875
1e834e3ec0a0f99cc61db643,capsules,grid8,5,128,320,256,448,375,625,750,875
1e834e3ec0a0f99cc61db643,capsules,grid8,6,256,320,384,448,750,625,1125,875
1e834e3ec0a0f99cc61db643,capsules,grid8,7,384,320,512,448,1125,625,1500,875
1e834e3ec0a0f99cc61db643,capsules,mixed8,0,64,61,192,189,187,119,563,370
1e834e3ec0a0f99cc61db643,capsules,mixed8,1,55,126,183,254,161,246,537,497
1e834e3ec0a0f99cc61db643,capsules,mixed8,2,384,36,512,164,1125,70,1500,321
1e834e3ec0a0f99cc61db643,capsules,mixed8,3,318,68,446,196,931,132,1307,383
1e834e3ec0a0f99cc61db643,capsules,mixed8,4,64,320,192,448,187,625,563,875
1e834e3ec0a0f99cc61db643,capsules,mixed8,5,320,320,448,448,937,625,1313,875
1e834e3ec0a0f99cc61db643,capsules,mixed8,6,0,0,128,128,0,0,375,250
1e834e3ec0a0f99cc61db643,capsules,mixed8,7,128,0,256,128,375,0,750,250
1f9d63139f3b6ecb2d4b6e65,capsules,top8,0,161,298,289,426,471,582,847,833
1f9d63139f3b6ecb2d4b6e65,capsules,top8,1,273,100,401,228,799,195,1175,446
1f9d63139f3b6ecb2d4b6e65,capsules,top8,2,20,60,148,188,58,117,434,368
1f9d63139f3b6ecb2d4b6e65,capsules,top8,3,301,338,429,466,881,660,1257,911
1f9d63139f3b6ecb2d4b6e65,capsules,top8,4,0,186,128,314,0,363,375,614
1f9d63139f3b6ecb2d4b6e65,capsules,top8,5,325,234,453,362,952,457,1328,708
1f9d63139f3b6ecb2d4b6e65,capsules,top8,6,384,79,512,207,1125,154,1500,405
1f9d63139f3b6ecb2d4b6e65,capsules,top8,7,191,124,319,252,559,242,935,493
1f9d63139f3b6ecb2d4b6e65,capsules,grid8,0,0,64,128,192,0,125,375,375
1f9d63139f3b6ecb2d4b6e65,capsules,grid8,1,128,64,256,192,375,125,750,375
1f9d63139f3b6ecb2d4b6e65,capsules,grid8,2,256,64,384,192,750,125,1125,375
1f9d63139f3b6ecb2d4b6e65,capsules,grid8,3,384,64,512,192,1125,125,1500,375
1f9d63139f3b6ecb2d4b6e65,capsules,grid8,4,0,320,128,448,0,625,375,875
1f9d63139f3b6ecb2d4b6e65,capsules,grid8,5,128,320,256,448,375,625,750,875
1f9d63139f3b6ecb2d4b6e65,capsules,grid8,6,256,320,384,448,750,625,1125,875
1f9d63139f3b6ecb2d4b6e65,capsules,grid8,7,384,320,512,448,1125,625,1500,875
1f9d63139f3b6ecb2d4b6e65,capsules,mixed8,0,161,298,289,426,471,582,847,833
1f9d63139f3b6ecb2d4b6e65,capsules,mixed8,1,273,100,401,228,799,195,1175,446
1f9d63139f3b6ecb2d4b6e65,capsules,mixed8,2,20,60,148,188,58,117,434,368
1f9d63139f3b6ecb2d4b6e65,capsules,mixed8,3,301,338,429,466,881,660,1257,911
1f9d63139f3b6ecb2d4b6e65,capsules,mixed8,4,64,64,192,192,187,125,563,375
1f9d63139f3b6ecb2d4b6e65,capsules,mixed8,5,320,64,448,192,937,125,1313,375
1f9d63139f3b6ecb2d4b6e65,capsules,mixed8,6,64,320,192,448,187,625,563,875
1f9d63139f3b6ecb2d4b6e65,capsules,mixed8,7,0,0,128,128,0,0,375,250
25af3dad41b1dd1d352cfeb9,capsules,top8,0,362,59,490,187,1060,115,1436,366
25af3dad41b1dd1d352cfeb9,capsules,top8,1,163,269,291,397,477,525,853,776
25af3dad41b1dd1d352cfeb9,capsules,top8,2,259,27,387,155,758,52,1134,303
25af3dad41b1dd1d352cfeb9,capsules,top8,3,337,340,465,468,987,664,1363,915
25af3dad41b1dd1d352cfeb9,capsules,top8,4,143,57,271,185,418,111,794,362
25af3dad41b1dd1d352cfeb9,capsules,top8,5,311,155,439,283,911,302,1287,553
25af3dad41b1dd1d352cfeb9,capsules,top8,6,59,157,187,285,172,306,548,557
25af3dad41b1dd1d352cfeb9,capsules,top8,7,141,0,269,128,413,0,789,250
25af3dad41b1dd1d352cfeb9,capsules,grid8,0,0,64,128,192,0,125,375,375
25af3dad41b1dd1d352cfeb9,capsules,grid8,1,128,64,256,192,375,125,750,375
25af3dad41b1dd1d352cfeb9,capsules,grid8,2,256,64,384,192,750,125,1125,375
25af3dad41b1dd1d352cfeb9,capsules,grid8,3,384,64,512,192,1125,125,1500,375
25af3dad41b1dd1d352cfeb9,capsules,grid8,4,0,320,128,448,0,625,375,875
25af3dad41b1dd1d352cfeb9,capsules,grid8,5,128,320,256,448,375,625,750,875
25af3dad41b1dd1d352cfeb9,capsules,grid8,6,256,320,384,448,750,625,1125,875
25af3dad41b1dd1d352cfeb9,capsules,grid8,7,384,320,512,448,1125,625,1500,875
25af3dad41b1dd1d352cfeb9,capsules,mixed8,0,362,59,490,187,1060,115,1436,366
25af3dad41b1dd1d352cfeb9,capsules,mixed8,1,163,269,291,397,477,525,853,776
25af3dad41b1dd1d352cfeb9,capsules,mixed8,2,259,27,387,155,758,52,1134,303
25af3dad41b1dd1d352cfeb9,capsules,mixed8,3,337,340,465,468,987,664,1363,915
25af3dad41b1dd1d352cfeb9,capsules,mixed8,4,64,64,192,192,187,125,563,375
25af3dad41b1dd1d352cfeb9,capsules,mixed8,5,320,64,448,192,937,125,1313,375
25af3dad41b1dd1d352cfeb9,capsules,mixed8,6,64,320,192,448,187,625,563,875
25af3dad41b1dd1d352cfeb9,capsules,mixed8,7,0,0,128,128,0,0,375,250
2a1ff0250299abe415b0a6a8,capsules,top8,0,307,356,435,484,899,695,1275,946
2a1ff0250299abe415b0a6a8,capsules,top8,1,103,205,231,333,301,400,677,651
2a1ff0250299abe415b0a6a8,capsules,top8,2,51,293,179,421,149,572,525,823
2a1ff0250299abe415b0a6a8,capsules,top8,3,33,100,161,228,96,195,472,446
2a1ff0250299abe415b0a6a8,capsules,top8,4,299,249,427,377,875,486,1251,737
2a1ff0250299abe415b0a6a8,capsules,top8,5,61,0,189,128,178,0,554,250
2a1ff0250299abe415b0a6a8,capsules,top8,6,33,203,161,331,96,396,472,647
2a1ff0250299abe415b0a6a8,capsules,top8,7,307,91,435,219,899,177,1275,428
2a1ff0250299abe415b0a6a8,capsules,grid8,0,0,64,128,192,0,125,375,375
2a1ff0250299abe415b0a6a8,capsules,grid8,1,128,64,256,192,375,125,750,375
2a1ff0250299abe415b0a6a8,capsules,grid8,2,256,64,384,192,750,125,1125,375
2a1ff0250299abe415b0a6a8,capsules,grid8,3,384,64,512,192,1125,125,1500,375
2a1ff0250299abe415b0a6a8,capsules,grid8,4,0,320,128,448,0,625,375,875
2a1ff0250299abe415b0a6a8,capsules,grid8,5,128,320,256,448,375,625,750,875
2a1ff0250299abe415b0a6a8,capsules,grid8,6,256,320,384,448,750,625,1125,875
2a1ff0250299abe415b0a6a8,capsules,grid8,7,384,320,512,448,1125,625,1500,875
2a1ff0250299abe415b0a6a8,capsules,mixed8,0,307,356,435,484,899,695,1275,946
2a1ff0250299abe415b0a6a8,capsules,mixed8,1,103,205,231,333,301,400,677,651
2a1ff0250299abe415b0a6a8,capsules,mixed8,2,51,293,179,421,149,572,525,823
2a1ff0250299abe415b0a6a8,capsules,mixed8,3,33,100,161,228,96,195,472,446
2a1ff0250299abe415b0a6a8,capsules,mixed8,4,64,64,192,192,187,125,563,375
2a1ff0250299abe415b0a6a8,capsules,mixed8,5,320,64,448,192,937,125,1313,375
2a1ff0250299abe415b0a6a8,capsules,mixed8,6,320,320,448,448,937,625,1313,875
2a1ff0250299abe415b0a6a8,capsules,mixed8,7,0,0,128,128,0,0,375,250
2a7e6ad0e13612f0c7fcb2d0,capsules,top8,0,247,282,375,410,723,550,1099,801
2a7e6ad0e13612f0c7fcb2d0,capsules,top8,1,138,155,266,283,404,302,780,553
2a7e6ad0e13612f0c7fcb2d0,capsules,top8,2,250,384,378,512,732,750,1108,1000
2a7e6ad0e13612f0c7fcb2d0,capsules,top8,3,45,151,173,279,131,294,507,545
2a7e6ad0e13612f0c7fcb2d0,capsules,top8,4,0,157,128,285,0,306,375,557
2a7e6ad0e13612f0c7fcb2d0,capsules,top8,5,0,384,128,512,0,750,375,1000
2a7e6ad0e13612f0c7fcb2d0,capsules,top8,6,215,66,343,194,629,128,1005,379
2a7e6ad0e13612f0c7fcb2d0,capsules,top8,7,381,158,509,286,1116,308,1492,559
2a7e6ad0e13612f0c7fcb2d0,capsules,grid8,0,0,64,128,192,0,125,375,375
2a7e6ad0e13612f0c7fcb2d0,capsules,grid8,1,128,64,256,192,375,125,750,375
2a7e6ad0e13612f0c7fcb2d0,capsules,grid8,2,256,64,384,192,750,125,1125,375
2a7e6ad0e13612f0c7fcb2d0,capsules,grid8,3,384,64,512,192,1125,125,1500,375
2a7e6ad0e13612f0c7fcb2d0,capsules,grid8,4,0,320,128,448,0,625,375,875
2a7e6ad0e13612f0c7fcb2d0,capsules,grid8,5,128,320,256,448,375,625,750,875
2a7e6ad0e13612f0c7fcb2d0,capsules,grid8,6,256,320,384,448,750,625,1125,875
2a7e6ad0e13612f0c7fcb2d0,capsules,grid8,7,384,320,512,448,1125,625,1500,875
2a7e6ad0e13612f0c7fcb2d0,capsules,mixed8,0,247,282,375,410,723,550,1099,801
2a7e6ad0e13612f0c7fcb2d0,capsules,mixed8,1,138,155,266,283,404,302,780,553
2a7e6ad0e13612f0c7fcb2d0,capsules,mixed8,2,250,384,378,512,732,750,1108,1000
2a7e6ad0e13612f0c7fcb2d0,capsules,mixed8,3,45,151,173,279,131,294,507,545
2a7e6ad0e13612f0c7fcb2d0,capsules,mixed8,4,64,64,192,192,187,125,563,375
2a7e6ad0e13612f0c7fcb2d0,capsules,mixed8,5,320,64,448,192,937,125,1313,375
2a7e6ad0e13612f0c7fcb2d0,capsules,mixed8,6,64,320,192,448,187,625,563,875
2a7e6ad0e13612f0c7fcb2d0,capsules,mixed8,7,320,320,448,448,937,625,1313,875
2dcba40fe36bbfa17f56a50c,capsules,top8,0,37,351,165,479,108,685,484,936
2dcba40fe36bbfa17f56a50c,capsules,top8,1,325,384,453,512,952,750,1328,1000
2dcba40fe36bbfa17f56a50c,capsules,top8,2,191,42,319,170,559,82,935,333
2dcba40fe36bbfa17f56a50c,capsules,top8,3,356,323,484,451,1042,630,1418,881
2dcba40fe36bbfa17f56a50c,capsules,top8,4,332,165,460,293,972,322,1348,573
2dcba40fe36bbfa17f56a50c,capsules,top8,5,164,179,292,307,480,349,856,600
2dcba40fe36bbfa17f56a50c,capsules,top8,6,135,321,263,449,395,626,771,877
2dcba40fe36bbfa17f56a50c,capsules,top8,7,19,219,147,347,55,427,431,678
2dcba40fe36bbfa17f56a50c,capsules,grid8,0,0,64,128,192,0,125,375,375
2dcba40fe36bbfa17f56a50c,capsules,grid8,1,128,64,256,192,375,125,750,375
2dcba40fe36bbfa17f56a50c,capsules,grid8,2,256,64,384,192,750,125,1125,375
2dcba40fe36bbfa17f56a50c,capsules,grid8,3,384,64,512,192,1125,125,1500,375
2dcba40fe36bbfa17f56a50c,capsules,grid8,4,0,320,128,448,0,625,375,875
2dcba40fe36bbfa17f56a50c,capsules,grid8,5,128,320,256,448,375,625,750,875
2dcba40fe36bbfa17f56a50c,capsules,grid8,6,256,320,384,448,750,625,1125,875
2dcba40fe36bbfa17f56a50c,capsules,grid8,7,384,320,512,448,1125,625,1500,875
2dcba40fe36bbfa17f56a50c,capsules,mixed8,0,37,351,165,479,108,685,484,936
2dcba40fe36bbfa17f56a50c,capsules,mixed8,1,325,384,453,512,952,750,1328,1000
2dcba40fe36bbfa17f56a50c,capsules,mixed8,2,191,42,319,170,559,82,935,333
2dcba40fe36bbfa17f56a50c,capsules,mixed8,3,356,323,484,451,1042,630,1418,881
2dcba40fe36bbfa17f56a50c,capsules,mixed8,4,64,64,192,192,187,125,563,375
2dcba40fe36bbfa17f56a50c,capsules,mixed8,5,320,64,448,192,937,125,1313,375
2dcba40fe36bbfa17f56a50c,capsules,mixed8,6,64,320,192,448,187,625,563,875
2dcba40fe36bbfa17f56a50c,capsules,mixed8,7,0,0,128,128,0,0,375,250
2f0ead59b8a7bf775ff20d23,capsules,top8,0,162,22,290,150,474,42,850,293
2f0ead59b8a7bf775ff20d23,capsules,top8,1,366,116,494,244,1072,226,1448,477
2f0ead59b8a7bf775ff20d23,capsules,top8,2,276,253,404,381,808,494,1184,745
2f0ead59b8a7bf775ff20d23,capsules,top8,3,36,67,164,195,105,130,481,381
2f0ead59b8a7bf775ff20d23,capsules,top8,4,61,282,189,410,178,550,554,801
2f0ead59b8a7bf775ff20d23,capsules,top8,5,371,239,499,367,1086,466,1462,717
2f0ead59b8a7bf775ff20d23,capsules,top8,6,341,341,469,469,999,666,1375,917
2f0ead59b8a7bf775ff20d23,capsules,top8,7,237,98,365,226,694,191,1070,442
2f0ead59b8a7bf775ff20d23,capsules,grid8,0,0,64,128,192,0,125,375,375
2f0ead59b8a7bf775ff20d23,capsules,grid8,1,128,64,256,192,375,125,750,375
2f0ead59b8a7bf775ff20d23,capsules,grid8,2,256,64,384,192,750,125,1125,375
2f0ead59b8a7bf775ff20d23,capsules,grid8,3,384,64,512,192,1125,125,1500,375
2f0ead59b8a7bf775ff20d23,capsules,grid8,4,0,320,128,448,0,625,375,875
