map_index,set_type,label,category,instance_id,condition,image_path,mask_path
992,defect,1,wallplugs,014,shift_3,wallplugs/test_public/bad/014_shift_3.png,wallplugs/test_public/ground_truth/bad/014_shift_3_mask.png
993,defect,1,wallplugs,014,underexposed,wallplugs/test_public/bad/014_underexposed.png,wallplugs/test_public/ground_truth/bad/014_underexposed_mask.png
994,defect,1,walnuts,000,overexposed,walnuts/test_public/bad/000_overexposed.png,walnuts/test_public/ground_truth/bad/000_overexposed_mask.png
995,defect,1,walnuts,000,regular,walnuts/test_public/bad/000_regular.png,walnuts/test_public/ground_truth/bad/000_regular_mask.png
996,defect,1,walnuts,000,shift_1,walnuts/test_public/bad/000_shift_1.png,walnuts/test_public/ground_truth/bad/000_shift_1_mask.png
997,defect,1,walnuts,000,shift_2,walnuts/test_public/bad/000_shift_2.png,walnuts/test_public/ground_truth/bad/000_shift_2_mask.png
998,defect,1,walnuts,000,shift_3,walnuts/test_public/bad/000_shift_3.png,walnuts/test_public/ground_truth/bad/000_shift_3_mask.png
999,defect,1,walnuts,000,underexposed,walnuts/test_public/bad/000_underexposed.png,walnuts/test_public/ground_truth/bad/000_underexposed_mask.png
1000,defect,1,walnuts,001,overexposed,walnuts/test_public/bad/001_overexposed.png,walnuts/test_public/ground_truth/bad/001_overexposed_mask.png
1001,defect,1,walnuts,001,regular,walnuts/test_public/bad/001_regular.png,walnuts/test_public/ground_truth/bad/001_regular_mask.png
1002,defect,1,walnuts,001,shift_1,walnuts/test_public/bad/001_shift_1.png,walnuts/test_public/ground_truth/bad/001_shift_1_mask.png
1003,defect,1,walnuts,001,shift_2,walnuts/test_public/bad/001_shift_2.png,walnuts/test_public/ground_truth/bad/001_shift_2_mask.png
1004,defect,1,walnuts,001,shift_3,walnuts/test_public/bad/001_shift_3.png,walnuts/test_public/ground_truth/bad/001_shift_3_mask.png
1005,defect,1,walnuts,001,underexposed,walnuts/test_public/bad/001_underexposed.png,walnuts/test_public/ground_truth/bad/001_underexposed_mask.png
1006,defect,1,walnuts,002,overexposed,walnuts/test_public/bad/002_overexposed.png,walnuts/test_public/ground_truth/bad/002_overexposed_mask.png
1007,defect,1,walnuts,002,regular,walnuts/test_public/bad/002_regular.png,walnuts/test_public/ground_truth/bad/002_regular_mask.png
1008,defect,1,walnuts,002,shift_1,walnuts/test_public/bad/002_shift_1.png,walnuts/test_public/ground_truth/bad/002_shift_1_mask.png
1009,defect,1,walnuts,002,shift_2,walnuts/test_public/bad/002_shift_2.png,walnuts/test_public/ground_truth/bad/002_shift_2_mask.png
1010,defect,1,walnuts,002,shift_3,walnuts/test_public/bad/002_shift_3.png,walnuts/test_public/ground_truth/bad/002_shift_3_mask.png
1011,defect,1,walnuts,002,underexposed,walnuts/test_public/bad/002_underexposed.png,walnuts/test_public/ground_truth/bad/002_underexposed_mask.png
1012,defect,1,walnuts,003,overexposed,walnuts/test_public/bad/003_overexposed.png,walnuts/test_public/ground_truth/bad/003_overexposed_mask.png
1013,defect,1,walnuts,003,regular,walnuts/test_public/bad/003_regular.png,walnuts/test_public/ground_truth/bad/003_regular_mask.png
1014,defect,1,walnuts,003,shift_1,walnuts/test_public/bad/003_shift_1.png,walnuts/test_public/ground_truth/bad/003_shift_1_mask.png
1015,defect,1,walnuts,003,shift_2,walnuts/test_public/bad/003_shift_2.png,walnuts/test_public/ground_truth/bad/003_shift_2_mask.png
1016,defect,1,walnuts,003,shift_3,walnuts/test_public/bad/003_shift_3.png,walnuts/test_public/ground_truth/bad/003_shift_3_mask.png
1017,defect,1,walnuts,003,underexposed,walnuts/test_public/bad/003_underexposed.png,walnuts/test_public/ground_truth/bad/003_underexposed_mask.png
1018,defect,1,walnuts,004,overexposed,walnuts/test_public/bad/004_overexposed.png,walnuts/test_public/ground_truth/bad/004_overexposed_mask.png
1019,defect,1,walnuts,004,regular,walnuts/test_public/bad/004_regular.png,walnuts/test_public/ground_truth/bad/004_regular_mask.png
1020,defect,1,walnuts,004,shift_1,walnuts/test_public/bad/004_shift_1.png,walnuts/test_public/ground_truth/bad/004_shift_1_mask.png
1021,defect,1,walnuts,004,shift_2,walnuts/test_public/bad/004_shift_2.png,walnuts/test_public/ground_truth/bad/004_shift_2_mask.png
1022,defect,1,walnuts,004,shift_3,walnuts/test_public/bad/004_shift_3.png,walnuts/test_public/ground_truth/bad/004_shift_3_mask.png
1023,defect,1,walnuts,004,underexposed,walnuts/test_public/bad/004_underexposed.png,walnuts/test_public/ground_truth/bad/004_underexposed_mask.png
1024,defect,1,walnuts,005,overexposed,walnuts/test_public/bad/005_overexposed.png,walnuts/test_public/ground_truth/bad/005_overexposed_mask.png
1025,defect,1,walnuts,005,regular,walnuts/test_public/bad/005_regular.png,walnuts/test_public/ground_truth/bad/005_regular_mask.png
1026,defect,1,walnuts,005,shift_1,walnuts/test_public/bad/005_shift_1.png,walnuts/test_public/ground_truth/bad/005_shift_1_mask.png
1027,defect,1,walnuts,005,shift_2,walnuts/test_public/bad/005_shift_2.png,walnuts/test_public/ground_truth/bad/005_shift_2_mask.png
1028,defect,1,walnuts,005,shift_3,walnuts/test_public/bad/005_shift_3.png,walnuts/test_public/ground_truth/bad/005_shift_3_mask.png
1029,defect,1,walnuts,005,underexposed,walnuts/test_public/bad/005_underexposed.png,walnuts/test_public/ground_truth/bad/005_underexposed_mask.png
1030,defect,1,walnuts,006,overexposed,walnuts/test_public/bad/006_overexposed.png,walnuts/test_public/ground_truth/bad/006_overexposed_mask.png
1031,defect,1,walnuts,006,regular,walnuts/test_public/bad/006_regular.png,walnuts/test_public/ground_truth/bad/006_regular_mask.png
1032,defect,1,walnuts,006,shift_1,walnuts/test_public/bad/006_shift_1.png,walnuts/test_public/ground_truth/bad/006_shift_1_mask.png
1033,defect,1,walnuts,006,shift_2,walnuts/test_public/bad/006_shift_2.png,walnuts/test_public/ground_truth/bad/006_shift_2_mask.png
1034,defect,1,walnuts,006,shift_3,walnuts/test_public/bad/006_shift_3.png,walnuts/test_public/ground_truth/bad/006_shift_3_mask.png
1035,defect,1,walnuts,006,underexposed,walnuts/test_public/bad/006_underexposed.png,walnuts/test_public/ground_truth/bad/006_underexposed_mask.png
1036,defect,1,walnuts,007,overexposed,walnuts/test_public/bad/007_overexposed.png,walnuts/test_public/ground_truth/bad/007_overexposed_mask.png
1037,defect,1,walnuts,007,regular,walnuts/test_public/bad/007_regular.png,walnuts/test_public/ground_truth/bad/007_regular_mask.png
1038,defect,1,walnuts,007,shift_1,walnuts/test_public/bad/007_shift_1.png,walnuts/test_public/ground_truth/bad/007_shift_1_mask.png
1039,defect,1,walnuts,007,shift_2,walnuts/test_public/bad/007_shift_2.png,walnuts/test_public/ground_truth/bad/007_shift_2_mask.png
1040,defect,1,walnuts,007,shift_3,walnuts/test_public/bad/007_shift_3.png,walnuts/test_public/ground_truth/bad/007_shift_3_mask.png
1041,defect,1,walnuts,007,underexposed,walnuts/test_public/bad/007_underexposed.png,walnuts/test_public/ground_truth/bad/007_underexposed_mask.png
1042,defect,1,walnuts,008,overexposed,walnuts/test_public/bad/008_overexposed.png,walnuts/test_public/ground_truth/bad/008_overexposed_mask.png
1043,defect,1,walnuts,008,regular,walnuts/test_public/bad/008_regular.png,walnuts/test_public/ground_truth/bad/008_regular_mask.png
1044,defect,1,walnuts,008,shift_1,walnuts/test_public/bad/008_shift_1.png,walnuts/test_public/ground_truth/bad/008_shift_1_mask.png
1045,defect,1,walnuts,008,shift_2,walnuts/test_public/bad/008_shift_2.png,walnuts/test_public/ground_truth/bad/008_shift_2_mask.png
1046,defect,1,walnuts,008,shift_3,walnuts/test_public/bad/008_shift_3.png,walnuts/test_public/ground_truth/bad/008_shift_3_mask.png
1047,defect,1,walnuts,008,underexposed,walnuts/test_public/bad/008_underexposed.png,walnuts/test_public/ground_truth/bad/008_underexposed_mask.png
1048,defect,1,walnuts,009,overexposed,walnuts/test_public/bad/009_overexposed.png,walnuts/test_public/ground_truth/bad/009_overexposed_mask.png
1049,defect,1,walnuts,009,regular,walnuts/test_public/bad/009_regular.png,walnuts/test_public/ground_truth/bad/009_regular_mask.png
1050,defect,1,walnuts,009,shift_1,walnuts/test_public/bad/009_shift_1.png,walnuts/test_public/ground_truth/bad/009_shift_1_mask.png
1051,defect,1,walnuts,009,shift_2,walnuts/test_public/bad/009_shift_2.png,walnuts/test_public/ground_truth/bad/009_shift_2_mask.png
1052,defect,1,walnuts,009,shift_3,walnuts/test_public/bad/009_shift_3.png,walnuts/test_public/ground_truth/bad/009_shift_3_mask.png
1053,defect,1,walnuts,009,underexposed,walnuts/test_public/bad/009_underexposed.png,walnuts/test_public/ground_truth/bad/009_underexposed_mask.png
1054,defect,1,walnuts,010,overexposed,walnuts/test_public/bad/010_overexposed.png,walnuts/test_public/ground_truth/bad/010_overexposed_mask.png
1055,defect,1,walnuts,010,regular,walnuts/test_public/bad/010_regular.png,walnuts/test_public/ground_truth/bad/010_regular_mask.png
1056,defect,1,walnuts,010,shift_1,walnuts/test_public/bad/010_shift_1.png,walnuts/test_public/ground_truth/bad/010_shift_1_mask.png
1057,defect,1,walnuts,010,shift_2,walnuts/test_public/bad/010_shift_2.png,walnuts/test_public/ground_truth/bad/010_shift_2_mask.png
1058,defect,1,walnuts,010,shift_3,walnuts/test_public/bad/010_shift_3.png,walnuts/test_public/ground_truth/bad/010_shift_3_mask.png
1059,defect,1,walnuts,010,underexposed,walnuts/test_public/bad/010_underexposed.png,walnuts/test_public/ground_truth/bad/010_underexposed_mask.png
1060,defect,1,walnuts,011,overexposed,walnuts/test_public/bad/011_overexposed.png,walnuts/test_public/ground_truth/bad/011_overexposed_mask.png
1061,defect,1,walnuts,011,regular,walnuts/test_public/bad/011_regular.png,walnuts/test_public/ground_truth/bad/011_regular_mask.png
1062,defect,1,walnuts,011,shift_1,walnuts/test_public/bad/011_shift_1.png,walnuts/test_public/ground_truth/bad/011_shift_1_mask.png
1063,defect,1,walnuts,011,shift_2,walnuts/test_public/bad/011_shift_2.png,walnuts/test_public/ground_truth/bad/011_shift_2_mask.png
1064,defect,1,walnuts,011,shift_3,walnuts/test_public/bad/011_shift_3.png,walnuts/test_public/ground_truth/bad/011_shift_3_mask.png
1065,defect,1,walnuts,011,underexposed,walnuts/test_public/bad/011_underexposed.png,walnuts/test_public/ground_truth/bad/011_underexposed_mask.png
1066,defect,1,walnuts,012,overexposed,walnuts/test_public/bad/012_overexposed.png,walnuts/test_public/ground_truth/bad/012_overexposed_mask.png
1067,defect,1,walnuts,012,regular,walnuts/test_public/bad/012_regular.png,walnuts/test_public/ground_truth/bad/012_regular_mask.png
1068,defect,1,walnuts,012,shift_1,walnuts/test_public/bad/012_shift_1.png,walnuts/test_public/ground_truth/bad/012_shift_1_mask.png
1069,defect,1,walnuts,012,shift_2,walnuts/test_public/bad/012_shift_2.png,walnuts/test_public/ground_truth/bad/012_shift_2_mask.png
1070,defect,1,walnuts,012,shift_3,walnuts/test_public/bad/012_shift_3.png,walnuts/test_public/ground_truth/bad/012_shift_3_mask.png
1071,defect,1,walnuts,012,underexposed,walnuts/test_public/bad/012_underexposed.png,walnuts/test_public/ground_truth/bad/012_underexposed_mask.png
1072,defect,1,walnuts,013,overexposed,walnuts/test_public/bad/013_overexposed.png,walnuts/test_public/ground_truth/bad/013_overexposed_mask.png
1073,defect,1,walnuts,013,regular,walnuts/test_public/bad/013_regular.png,walnuts/test_public/ground_truth/bad/013_regular_mask.png
1074,defect,1,walnuts,013,shift_1,walnuts/test_public/bad/013_shift_1.png,walnuts/test_public/ground_truth/bad/013_shift_1_mask.png
1075,defect,1,walnuts,013,shift_2,walnuts/test_public/bad/013_shift_2.png,walnuts/test_public/ground_truth/bad/013_shift_2_mask.png
1076,defect,1,walnuts,013,shift_3,walnuts/test_public/bad/013_shift_3.png,walnuts/test_public/ground_truth/bad/013_shift_3_mask.png
1077,defect,1,walnuts,013,underexposed,walnuts/test_public/bad/013_underexposed.png,walnuts/test_public/ground_truth/bad/013_underexposed_mask.png
1078,defect,1,walnuts,014,overexposed,walnuts/test_public/bad/014_overexposed.png,walnuts/test_public/ground_truth/bad/014_overexposed_mask.png
1079,defect,1,walnuts,014,regular,walnuts/test_public/bad/014_regular.png,walnuts/test_public/ground_truth/bad/014_regular_mask.png
1080,defect,1,walnuts,014,shift_1,walnuts/test_public/bad/014_shift_1.png,walnuts/test_public/ground_truth/bad/014_shift_1_mask.png
1081,defect,1,walnuts,014,shift_2,walnuts/test_public/bad/014_shift_2.png,walnuts/test_public/ground_truth/bad/014_shift_2_mask.png
1082,defect,1,walnuts,014,shift_3,walnuts/test_public/bad/014_shift_3.png,walnuts/test_public/ground_truth/bad/014_shift_3_mask.png
1083,defect,1,walnuts,014,underexposed,walnuts/test_public/bad/014_underexposed.png,walnuts/test_public/ground_truth/bad/014_underexposed_mask.png
