dataset,category,folder_root,source_split,source_image_path,source_mask_path,is_anomaly,anomaly_type,target_subset,target_label,target_image_path,target_mask_path,has_target_mask
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/117_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000117_117_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/118_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000118_118_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/119_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000119_119_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/120_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000120_120_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/121_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000121_121_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/122_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000122_122_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/123_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000123_123_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/124_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000124_124_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/125_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000125_125_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/126_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000126_126_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/127_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000127_127_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/128_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000128_128_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/129_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000129_129_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/130_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000130_130_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/131_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000131_131_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/132_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000132_132_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/133_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000133_133_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/134_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000134_134_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/135_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000135_135_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/136_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000136_136_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/137_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000137_137_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/138_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000138_138_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/139_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000139_139_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/140_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000140_140_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/141_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000141_141_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/142_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000142_142_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/143_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000143_143_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/144_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000144_144_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/145_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000145_145_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/146_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000146_146_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/147_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000147_147_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/148_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000148_148_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/149_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000149_149_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/150_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000150_150_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/151_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000151_151_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/152_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000152_152_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/153_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000153_153_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/154_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000154_154_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/155_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000155_155_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/156_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000156_156_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/157_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000157_157_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/158_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000158_158_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/159_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000159_159_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/160_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000160_160_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/161_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000161_161_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/162_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000162_162_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/163_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000163_163_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/164_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000164_164_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/165_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000165_165_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/166_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000166_166_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/167_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000167_167_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/168_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000168_168_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/169_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000169_169_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/170_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000170_170_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/171_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000171_171_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/172_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000172_172_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/173_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000173_173_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/174_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000174_174_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/175_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000175_175_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/176_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000176_176_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/177_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000177_177_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/178_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000178_178_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/179_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000179_179_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/180_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000180_180_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/181_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000181_181_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/182_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000182_182_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/183_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000183_183_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/184_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000184_184_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/185_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000185_185_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/186_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000186_186_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/187_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000187_187_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/188_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000188_188_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/189_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000189_189_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/190_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000190_190_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/191_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000191_191_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/192_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000192_192_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/193_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000193_193_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/194_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000194_194_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/195_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000195_195_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/196_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000196_196_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/197_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000197_197_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/198_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000198_198_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/199_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000199_199_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/200_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000200_200_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/201_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000201_201_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/202_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000202_202_regular.png,,False
MVTec AD 2,can,datasets/MVTec_AD_2_anomalib_all/can_folder,train,datasets/MVTec_AD_2/can/train/good/203_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/can_folder/train/good/000203_203_regular.png,,False
