dataset,category,split,label,source_image_path,view_image_path,source_mask_path,view_mask_path,image_status,mask_status
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0582.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0582.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0731.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0731.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0593.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0593.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0374.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0374.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0626.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0626.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0432.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0432.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0851.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0851.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0589.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0589.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0264.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0264.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0290.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0290.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0893.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0893.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0853.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0853.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0327.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0327.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0885.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0885.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0406.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0406.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0737.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0737.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0404.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0404.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0190.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0190.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0727.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0727.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0671.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0671.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0348.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0348.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0594.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0594.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0496.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0496.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0341.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0341.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0247.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0247.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0929.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0929.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0550.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0550.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0832.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0832.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0021.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0021.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0604.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0604.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0875.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0875.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0653.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0653.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0117.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0117.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0492.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0492.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0138.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0138.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0781.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0781.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0772.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0772.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0928.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0928.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0350.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0350.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0774.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0774.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0891.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0891.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0979.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0979.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0395.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0395.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0827.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0827.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0638.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0638.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0145.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0145.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0718.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0718.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0499.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0499.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0251.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0251.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0407.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0407.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0770.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0770.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0612.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0612.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0268.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0268.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0253.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0253.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0006.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0006.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0494.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0494.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0824.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0824.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0543.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0543.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0262.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0262.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0384.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0384.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0383.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0383.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0562.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0562.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0709.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0709.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0588.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0588.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0188.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0188.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0861.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0861.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0682.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0682.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0066.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0066.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0672.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0672.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0896.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0896.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0678.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0678.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0948.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0948.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0329.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0329.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0436.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0436.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0157.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0157.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0010.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0010.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0445.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0445.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0752.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0752.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0137.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0137.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0038.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0038.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0292.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0292.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0713.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0713.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0912.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0912.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0442.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0442.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0386.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0386.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0919.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0919.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0940.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0940.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0924.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0924.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0279.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0279.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0825.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0825.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0326.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0326.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0523.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0523.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0738.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0738.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0547.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0547.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0571.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0571.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0036.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0036.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0298.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0298.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0020.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0020.JPG,,,linked,
VisA,candle,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/candle/Data/Images/Normal/0176.JPG,datasets/VisA_anomalib_1cls/candle/train/good/candle_train_normal_0176.JPG,,,linked,
